Elapsed time (s),,Phone-Accel-Z,Phone-Accel-Y,Phone-Accel-X,Watch-Accel-Z,Watch-Accel-Y,Watch-Accel-X,Phone-Gyro-Z,Phone-Gyro-Y,Phone-Gyro-X,Watch-Gyro-Z,Watch-Gyro-Y,Watch-Gyro-X,Phone-Mag-Z,Phone-Mag-Y,Phone-Mag-X,Watch-Mag-Z,Watch-Mag-Y,Watch-Mag-X
65.98,,-0.009628295898,0.3724365234,1.507156372,-0.5411529541,-0.2849884033,-0.07852172852,-2.075981379,0.296990931,-0.3666427135,-0.4078804255,-1.319660187,-0.09530521184,-303.1244507,-113.7528381,-82.58224487,-57.83586121,59.21360779,165.1933136
65.99,,0.01312255859,0.4571380615,1.594848633,-0.5852355957,-0.2636566162,-0.08128356934,-2.20128727,-0.1395677477,-0.1147723868,-0.5194386244,-1.283737421,-0.2083638608,-302.9848633,-114.0953979,-82.6870575,-57.85957336,59.07550049,165.294632
66.00,,-0.03636169434,0.5143432617,1.613037109,-0.651260376,-0.2337188721,-0.06471252441,-2.428628206,-0.8262350559,0.0537199527,-0.5748049617,-1.150270104,-0.251154989,-302.8401489,-114.3102264,-82.98014832,-57.76737976,59.00354004,165.0965271
66.01,,-0.1156921387,0.5048828125,1.60118103,-0.7340698242,-0.2073974609,-0.0407409668,-2.753522396,-1.418070912,0.1694582701,-0.5866680145,-0.9667754173,-0.2051419616,-301.9085999,-114.1753998,-83.04023743,-58.05158997,58.97009277,165.2719269
66.02,,-0.1429748535,0.4297790527,1.589080811,-0.8148193359,-0.1649627686,-0.006484985352,-3.006155729,-1.734443545,0.3268356323,-0.5840179324,-0.7592387199,-0.09866718948,-302.1260376,-114.5304718,-83.56193542,-57.95462036,58.74763489,165.3779297
66.04,,-0.09956359863,0.3409118652,1.550872803,-0.8689575195,-0.1289672852,0.01147460938,-3.092509031,-2.124939203,0.5223785043,-0.5511997938,-0.5304068923,0.001239168807,-302.3254395,-114.8227692,-83.5896759,-58.05358887,58.85083008,165.3851929
66.05,,-0.0927734375,0.2824401855,1.416473389,-0.8746643066,-0.1193847656,0.03283691406,-3.158077955,-2.65162158,0.6982712746,-0.4720852375,-0.3155097663,0.07173331082,-302.2993164,-115.1258087,-83.81387329,-58.12231445,58.79299927,165.8079529
66.06,,-0.1207122803,0.2202453613,1.250671387,-0.8461303711,-0.1175079346,0.05772399902,-3.292999983,-3.031647205,0.8383843899,-0.4116525352,-0.1253944039,0.09144230187,-301.6929932,-115.4251404,-84.17340088,-57.87042236,59.06344604,165.8800812
66.07,,-0.1156311035,0.1494903564,1.132232666,-0.7959747314,-0.1289672852,0.06700134277,-3.418416977,-3.278360367,0.9466581345,-0.359090507,-0.0007392935222,0.06046840549,-300.5469971,-115.5868225,-84.19752502,-57.9058075,59.27288818,165.7919159
66.08,,-0.1139068604,0.09831237793,0.999206543,-0.7472076416,-0.1498565674,0.07518005371,-3.450368404,-3.444248438,1.032365084,-0.319978267,0.03431429714,0.004776645917,-300.5235596,-115.4781799,-84.63859558,-58.08119202,59.28860474,165.7688751
66.09,,-0.1213684082,0.0502166748,0.868850708,-0.7161560059,-0.1698760986,0.08570861816,-3.385963678,-3.58651638,1.116678119,-0.292291522,0.01967729814,-0.0853966549,-300.5596313,-115.7675171,-85.22250366,-58.02682495,59.62875366,165.9923553
66.10,,-0.1426086426,0.007904052734,0.7562866211,-0.6927490234,-0.1805419922,0.08605957031,-3.280527115,-3.73679471,1.186466455,-0.2666252851,-0.03271666914,-0.1886743158,-300.4212952,-115.6442566,-85.15061951,-57.89230347,59.68902588,165.9328003
66.11,,-0.1784210205,-0.01965332031,0.6567382813,-0.6912994385,-0.1893615723,0.08808898926,-3.188980579,-3.879126787,1.24861753,-0.2331608236,-0.1400492489,-0.2888594866,-300.444458,-115.8708038,-85.79418945,-57.91596985,59.70115662,166.0202026
66.12,,-0.199432373,-0.03440856934,0.5586700439,-0.7157745361,-0.1972503662,0.09712219238,-3.119399786,-3.952894926,1.313088059,-0.1797939986,-0.2797935605,-0.3889679909,-300.9602661,-116.2259064,-85.67379761,-57.77005005,59.81117249,166.1321869
66.13,,-0.1981048584,-0.05979919434,0.4390716553,-0.7513275146,-0.1934967041,0.106918335,-3.062975645,-3.906709671,1.38196671,-0.154868409,-0.4373531044,-0.4895023108,-300.446167,-116.588028,-85.5549469,-58.08348083,59.89988708,166.1557159
66.14,,-0.1943206787,-0.1013183594,0.3003234863,-0.8015594482,-0.183807373,0.09730529785,-2.989064455,-3.747164488,1.450381994,-0.1868148893,-0.6345551014,-0.6197761893,-300.2054138,-116.4046326,-86.23129272,-57.81309509,59.63827515,166.3022308
66.15,,-0.1851348877,-0.1500549316,0.1583404541,-0.8524017334,-0.1622314453,0.05477905273,-2.915771246,-3.495381594,1.552756071,-0.2436025441,-0.8430534601,-0.7031989098,-300.342926,-116.4233093,-86.14518738,-58.08140564,59.64411926,166.3666534
66.16,,-0.1614074707,-0.1617889404,0.04122924805,-0.9540863037,-0.1171569824,0.02670288086,-2.872937202,-3.175232172,1.671934605,-0.1603870094,-0.7818244696,-0.6487875581,-300.3383789,-116.7111511,-86.33604431,-58.05728149,59.44606018,166.3713989
66.17,,-0.1383209229,-0.1429748535,-0.06079101563,-1.126876831,-0.1346435547,0.1296081543,-2.809294462,-2.76754427,1.772297263,-0.02254099585,-0.7897108793,-0.6764743328,-300.0594482,-116.8240662,-86.30187988,-58.32818604,59.4618988,166.4441681
66.18,,-0.145904541,-0.1116943359,-0.1546020508,-1.185928345,-0.1630554199,0.151473999,-2.712864161,-2.26396513,1.823664308,0.06589672714,-0.7798401117,-0.7940409184,-299.3348999,-116.9146729,-86.82806396,-57.99938965,59.61123657,166.5062408
66.19,,-0.184173584,-0.07054138184,-0.2250518799,-1.222198486,-0.1805114746,0.1279144287,-2.557010651,-1.740280151,1.852985144,0.1004794687,-0.7409036756,-0.9417182803,-300.9432373,-117.0016937,-86.88139343,-57.97212219,59.62756348,166.7015076
66.20,,-0.2376403809,-0.03805541992,-0.258102417,-1.268371582,-0.166809082,0.0750579834,-2.3903234,-1.302256465,1.881128311,0.08950378001,-0.7293450236,-1.035415411,-300.9906616,-116.3219757,-86.89823914,-58.17495728,59.65229797,166.799469
66.21,,-0.3070068359,0.003845214844,-0.2545318604,-1.377120972,-0.1453399658,0.03578186035,-2.222949982,-0.9469902515,1.900504708,0.06695985794,-0.7069994807,-0.995270431,-301.2513123,-116.537796,-87.12660217,-58.49554443,59.50537109,166.6761932
66.22,,-0.3687438965,0.06587219238,-0.2426147461,-1.52645874,-0.1443481445,0.0333404541,-2.044931173,-0.6312363148,1.899849534,0.07580155134,-0.6968680024,-0.8573303819,-301.7963562,-116.1987152,-87.36256409,-58.46865845,59.58634949,166.8226929
66.23,,-0.4427337646,0.1102142334,-0.2543487549,-1.637969971,-0.1401824951,0.04042053223,-1.863365889,-0.3552563787,1.900251985,0.1115126759,-0.7254772782,-0.679846406,-301.5368347,-116.2648621,-87.48326111,-58.53865051,59.3843689,166.6741486
66.24,,-0.5134887695,0.0936126709,-0.2904052734,-1.702835083,-0.1215362549,0.03602600098,-1.687074184,-0.0893226862,1.949992895,0.1466879696,-0.7272216678,-0.4945354164,-302.4353027,-115.7631836,-87.78797913,-58.15708923,59.2585907,166.9945679
66.25,,-0.5363464355,0.003051757813,-0.3240356445,-1.730834961,-0.1101074219,0.02163696289,-1.523685813,0.212219581,2.00585556,0.1988313347,-0.686052382,-0.3082635701,-303.4311523,-115.4572754,-87.9382782,-58.32403564,59.53390503,167.2445679
66.26,,-0.5363769531,-0.1248321533,-0.3111724854,-1.74546814,-0.09901428223,0.002227783203,-1.343203664,0.5655779243,2.011870384,0.2754044235,-0.6521103978,-0.1748005748,-304.2780762,-115.3413391,-87.93107605,-58.57769775,58.88682556,167.2476349
66.27,,-0.5573120117,-0.2266693115,-0.2801361084,-1.730667114,-0.1012268066,-0.01226806641,-1.146440029,0.9015436769,1.922544479,0.3577914238,-0.5892856121,-0.1122418493,-304.5347595,-115.4152527,-88.16757202,-58.20425415,58.84002686,167.4318237
66.28,,-0.6415710449,-0.2747039795,-0.2419281006,-1.684494019,-0.1141815186,-0.0249786377,-0.9497985244,1.183063984,1.797861457,0.4387531281,-0.4910605252,-0.1011109054,-305.5014648,-114.9257813,-88.22137451,-58.37242126,58.89045715,167.7154694
66.29,,-0.7538909912,-0.2699890137,-0.1921691895,-1.646209717,-0.129989624,-0.05206298828,-0.7599660158,1.416005373,1.728213906,0.4934810698,-0.3804786205,-0.1220896915,-306.6951904,-114.4503937,-88.38778687,-58.22233582,58.8097229,167.9876251
66.30,,-0.7942199707,-0.2449645996,-0.146697998,-1.627441406,-0.1408233643,-0.09283447266,-0.5806271434,1.648216009,1.750586867,0.5047422647,-0.275900811,-0.1473503113,-307.0963135,-114.0032043,-88.25099182,-58.48612976,58.68061829,168.000824
66.31,,-0.7389068604,-0.2202911377,-0.1021118164,-1.616897583,-0.150970459,-0.1381225586,-0.3981835842,1.904980421,1.817288399,0.4747811556,-0.1888852268,-0.1810920238,-307.9438477,-113.5254974,-88.1697998,-58.34068298,58.80067444,168.3464508
66.32,,-0.6388702393,-0.2205657959,-0.0506439209,-1.610702515,-0.1662139893,-0.1768798828,-0.2539558411,2.16184926,1.880907893,0.4257723391,-0.06807678938,-0.2631613314,-308.8078003,-112.7984772,-88.11177063,-58.74015808,58.9568634,168.4283295
66.33,,-0.5392913818,-0.2617645264,0.00004577636719,-1.599151611,-0.1905822754,-0.1995239258,-0.1778312474,2.508474112,1.903631806,0.3581299186,0.0982035324,-0.3374539316,-309.2727661,-112.1118622,-87.96922302,-58.66912842,58.8636322,168.6756439
66.34,,-0.4624176025,-0.3248138428,0.08953857422,-1.603485107,-0.2147521973,-0.2233276367,-0.1702886373,2.930722952,1.884062886,0.2768161595,0.2470340282,-0.4109404087,-310.6980286,-111.6260834,-87.51895142,-58.33782959,58.83398438,168.80513
66.35,,-0.470993042,-0.3861999512,0.2499389648,-1.602539063,-0.2362213135,-0.2299194336,-0.2291173339,3.356098652,1.854542494,0.1943460405,0.3765925467,-0.477638483,-311.4472656,-111.0986786,-87.47291565,-58.91615295,58.79086304,169.1379242
66.36,,-0.5133972168,-0.4431915283,0.5012512207,-1.592605591,-0.2544708252,-0.2275238037,-0.3068800569,3.548465967,1.838392854,0.1195999011,0.4872668684,-0.5279109478,-312.3885803,-110.0159149,-87.47320557,-59.13815308,58.65625,169.2909698
66.37,,-0.6282043457,-0.507019043,0.7405395508,-1.590072632,-0.2715759277,-0.2094116211,-0.3804583848,3.488521814,1.849040985,0.0611509718,0.5811912417,-0.5513393283,-312.6480408,-109.3302917,-87.22558594,-58.79672241,58.62451172,169.3580627
66.38,,-0.8381958008,-0.4977722168,0.9194030762,-1.579956055,-0.2775878906,-0.1934814453,-0.4410026968,3.217962742,1.861029744,0.002942526713,0.6476996541,-0.5580451488,-313.6329346,-108.5731659,-87.19677734,-58.60017395,58.68977356,169.5295868
66.39,,-0.9906463623,-0.4148406982,1.002075195,-1.56489563,-0.2778625488,-0.1763153076,-0.4711403549,2.950969696,1.877890706,-0.0485606119,0.6892721653,-0.5470042229,-314.2525024,-107.650238,-87.3560791,-58.631073,58.34860229,169.5356445
66.40,,-1.104263306,-0.3335418701,0.9644012451,-1.540390015,-0.2780151367,-0.156829834,-0.4185586274,2.651284933,1.827275515,-0.07793314755,0.7223904133,-0.5197547674,-314.6348572,-106.8598785,-87.41213989,-58.63673401,58.68875122,169.7464752
66.41,,-1.23878479,-0.3402557373,0.9212799072,-1.506790161,-0.2742919922,-0.1278381348,-0.3158064187,2.373474121,1.692366123,-0.08455962688,0.7390649915,-0.4932723045,-316.3523254,-106.0525513,-87.73173523,-58.72808838,58.64352417,169.7762146
66.42,,-1.311553955,-0.4077758789,0.9614562988,-1.46446228,-0.2688140869,-0.1023864746,-0.1834664941,2.141471148,1.494352698,-0.09105880558,0.7452682853,-0.4552865624,-317.0289001,-105.1653442,-87.59536743,-58.59844971,58.5316925,169.7449646
66.43,,-1.383926392,-0.4825897217,1.0519104,-1.422134399,-0.2658843994,-0.08679199219,-0.06363383681,1.809237123,1.325710893,-0.08158887178,0.7388679385,-0.4126538634,-318.366333,-103.8369293,-87.4309845,-58.88490295,58.56677246,169.3861237
66.44,,-1.422546387,-0.5630493164,1.164611816,-1.381988525,-0.2581787109,-0.07133483887,-0.03389112279,1.305294394,1.171835899,-0.05995760858,0.7292912006,-0.3671852052,-318.4195557,-102.9935913,-87.38856506,-58.59939575,58.5428009,169.3457031
66.45,,-1.456268311,-0.6790924072,1.234558105,-1.336700439,-0.2501678467,-0.0563659668,-0.1075637415,0.804748714,0.9641308784,-0.0352149792,0.6935958266,-0.3206459284,-319.4122314,-102.0638275,-87.32809448,-58.58288574,58.60472107,169.0655975
66.46,,-1.405899048,-0.7636566162,1.248809814,-1.29258728,-0.2403259277,-0.04817199707,-0.2629799545,0.4988950193,0.7907135487,0.01405856106,0.6435320973,-0.2711135149,-320.4568787,-100.9607697,-87.45401001,-58.51177979,58.44528198,168.8761139
66.47,,-1.268798828,-0.7546539307,1.147140503,-1.249176025,-0.2266845703,-0.03694152832,-0.3335518837,0.4110096395,0.6536870003,0.06496834755,0.5967885852,-0.2164545357,-321.196106,-99.90339661,-87.95806885,-58.69041443,58.2010498,168.6702118
66.48,,-1.14944458,-0.6784667969,0.993850708,-1.203826904,-0.219619751,-0.03494262695,-0.2689068317,0.404818058,0.5779057145,0.1012461931,0.5386301875,-0.1577515453,-321.7723999,-99.06434631,-87.57888794,-58.87721252,58.10107422,168.4947968
66.49,,-1.081451416,-0.5840301514,0.9142913818,-1.162811279,-0.2174377441,-0.04148864746,-0.1091358066,0.4013870955,0.5416270494,0.1390644163,0.4864814878,-0.1034784541,-321.6752319,-98.02337646,-86.90388489,-58.73696899,57.75283813,168.3905487
66.50,,-1.006439209,-0.5084686279,0.9052124023,-1.119918823,-0.2109527588,-0.04666137695,0.05491757765,0.3691934943,0.5058171153,0.1566673815,0.4316520691,-0.05793227628,-322.4221802,-97.04794312,-87.03363037,-58.93522644,57.63111877,168.360672
66.51,,-0.9159698486,-0.4606781006,0.9156646729,-1.08026123,-0.2135772705,-0.05889892578,0.1449673027,0.2612728775,0.4688830674,0.1683115065,0.3814056814,-0.001702558831,-322.5032959,-96.11869812,-86.10350037,-58.70327759,57.28831482,168.2750854
66.52,,-0.8334350586,-0.4385528564,0.9088439941,-1.050186157,-0.2132263184,-0.06829833984,0.1507018954,0.09807303548,0.4931407273,0.1787194163,0.3213119805,0.04720639437,-322.3812256,-94.88075256,-85.96456909,-58.87387085,57.2394104,168.207962
66.53,,-0.7352600098,-0.4204864502,0.8887481689,-1.019485474,-0.2079162598,-0.07252502441,0.132679224,-0.01168515161,0.5273565054,0.1870891899,0.2614406645,0.09688713402,-323.1853638,-94.04829407,-85.72561646,-58.98295593,57.06613159,168.4049683
66.54,,-0.6363372803,-0.391784668,0.8226013184,-0.9934082031,-0.19871521,-0.0750579834,0.1546622813,-0.01270940341,0.5423786044,0.2039696425,0.2142342627,0.1542638689,-323.710022,-93.03944397,-85.05310059,-58.73764038,56.90313721,168.4528351
66.55,,-0.607421875,-0.3333740234,0.7008514404,-0.9836883545,-0.185333252,-0.08963012695,0.2587564588,0.09046278894,0.5116608739,0.2269149125,0.1655522138,0.2135831267,-323.8712463,-91.90011597,-84.86109924,-59.02218628,56.84417725,168.4127502
66.56,,-0.6525726318,-0.2317962646,0.5807037354,-0.9757995605,-0.1676177979,-0.1022796631,0.4496577084,0.264141649,0.4733638167,0.2394157797,0.09879182279,0.2800694704,-323.7301941,-90.90040588,-84.17793274,-59.17352295,56.67152405,168.5984192
66.57,,-0.6992340088,-0.1884155273,0.5484161377,-0.9663391113,-0.1572418213,-0.1200866699,0.5341424942,0.3563860655,0.4698476493,0.251226902,0.01987357251,0.3592822552,-323.5465088,-89.92179871,-83.73707581,-58.95739746,56.66964722,168.584137
66.58,,-0.743057251,-0.2720947266,0.6127166748,-0.9648742676,-0.1555023193,-0.1387176514,0.4658015072,0.3888409436,0.4647572935,0.2355930805,-0.04795154557,0.4446251392,-323.6734619,-89.36369324,-83.14648438,-58.84263611,56.47706604,168.5034943
66.59,,-0.7521057129,-0.4067993164,0.6476135254,-0.9619903564,-0.1542663574,-0.1707458496,0.3643428087,0.4964608848,0.4086407721,0.2045504749,-0.09673639387,0.534468174,-323.9767456,-88.43197632,-82.64683533,-58.78512573,56.21868896,168.4536133
66.60,,-0.7329406738,-0.5090789795,0.6217498779,-0.9534912109,-0.147857666,-0.2067718506,0.320661366,0.6569051743,0.3030554652,0.1403046399,-0.1046459824,0.6118929386,-324.5551147,-87.54006958,-82.58073425,-58.68869019,55.98815918,168.3978271
66.61,,-0.7434844971,-0.5402526855,0.5492401123,-0.9373321533,-0.1411743164,-0.2357635498,0.3399610221,0.8282675743,0.1975495666,0.04314693809,-0.09735291451,0.6710358858,-323.9609985,-86.8487854,-81.72200012,-59.24082947,56.16130066,168.39534
66.62,,-0.7705688477,-0.4872131348,0.4946289063,-0.91456604,-0.1410064697,-0.263092041,0.4161737859,0.9779881239,0.07567212731,-0.07123795897,-0.07234396785,0.6975186467,-324.4448242,-86.39042664,-81.90489197,-58.76976013,55.76635742,168.2128601
66.63,,-0.825302124,-0.3871612549,0.4755401611,-0.8852539063,-0.1441802979,-0.2750396729,0.5008423328,1.0884763,-0.03399711475,-0.1983929873,-0.004317250568,0.6992691159,-323.4216003,-85.26789856,-81.14196777,-58.79528809,55.54069519,167.8971252
66.64,,-0.8692169189,-0.3065948486,0.5310821533,-0.8576202393,-0.1475982666,-0.2807159424,0.5423902869,1.095321417,-0.1139484048,-0.3235825896,0.09273499995,0.6651473641,-324.3003845,-84.63401794,-81.05915833,-59.09477234,55.4825592,167.991333
66.65,,-0.8931732178,-0.3053131104,0.6390533447,-0.8269195557,-0.1466522217,-0.279876709,0.5253548622,1.023824096,-0.1659788489,-0.4396308959,0.1870383322,0.6062166691,-324.3778076,-83.71440125,-81.39968872,-58.72709656,55.43251038,168.1065521
66.66,,-0.8729553223,-0.341003418,0.7408752441,-0.8006744385,-0.1416015625,-0.260635376,0.4896738231,0.9473553896,-0.1832332015,-0.5287706256,0.2733923793,0.5503662229,-323.997467,-83.44937134,-80.93623352,-58.86207581,55.30053711,167.9858093
66.67,,-0.8159942627,-0.3702087402,0.7747497559,-0.7895050049,-0.1364440918,-0.2315368652,0.4817975163,0.8898521066,-0.1734679192,-0.5846200585,0.327932328,0.4979479909,-323.2982788,-82.81852722,-80.59129333,-58.82266235,55.07450867,167.8544617
66.68,,-0.7549591064,-0.3844299316,0.7540283203,-0.7825622559,-0.1300354004,-0.2016143799,0.5244035721,0.8909490705,-0.1551802605,-0.6238849163,0.3509516418,0.4634038806,-324.3563843,-82.32841492,-81.13908386,-58.60676575,55.12182617,167.9892883
66.69,,-0.6832427979,-0.3808288574,0.7327728271,-0.7782592773,-0.1260681152,-0.1711273193,0.6132128239,0.9535397887,-0.1400178224,-0.6422860026,0.346258074,0.4369797111,-324.8631287,-82.09315491,-81.72381592,-58.9221344,54.96934509,167.9830475
66.70,,-0.6366271973,-0.3612060547,0.7433013916,-0.7781524658,-0.1233673096,-0.1485137939,0.674092412,0.9700817466,-0.1177561954,-0.6541892886,0.3333739638,0.4188830256,-325.0296021,-81.76089478,-82.7412262,-58.82243347,54.80276489,167.8871613
66.71,,-0.6614532471,-0.3241119385,0.8051757813,-0.779586792,-0.1218566895,-0.1268768311,0.6365841627,0.9067339301,-0.08491915464,-0.6561706662,0.289186269,0.3918503225,-326.0691528,-81.64015198,-83.26339722,-58.98060608,54.87934875,167.8229065
66.72,,-0.6719207764,-0.2853851318,0.9083099365,-0.7744293213,-0.1218261719,-0.1058044434,0.5117428899,0.8110992312,-0.04149231687,-0.6375439763,0.2298196107,0.3563850224,-326.2229004,-80.80982971,-84.34046936,-59.02104187,54.8085022,167.8552399
66.73,,-0.6244354248,-0.2628936768,0.9806518555,-0.7693634033,-0.1170806885,-0.09234619141,0.3739717305,0.694930315,0.01089738868,-0.6078169942,0.1496099979,0.3134817481,-326.7949524,-81.01573181,-86.10458374,-58.55300903,54.80690002,167.6966858
66.74,,-0.5650177002,-0.2592926025,0.9687194824,-0.770111084,-0.1095428467,-0.08168029785,0.3013055027,0.5944852233,0.06268441677,-0.5808985233,0.05099340901,0.2723188698,-326.8744507,-81.12606812,-87.2026825,-58.7247467,55.02476501,168.0413513
66.75,,-0.5191955566,-0.2629241943,0.8735961914,-0.7828521729,-0.1023101807,-0.08139038086,0.3380398154,0.5624763966,0.1037743315,-0.550488472,-0.05178783089,0.2334974408,-327.4888916,-81.03038025,-88.39578247,-58.6015625,55.08407593,168.0053101
66.76,,-0.475402832,-0.2649383545,0.7635345459,-0.8065643311,-0.1061248779,-0.07800292969,0.4415065646,0.5872254372,0.1422173232,-0.5203366876,-0.1370643824,0.2032324821,-328.4482422,-81.41513062,-89.92843628,-58.91853333,55.02908325,168.1752625
66.77,,-0.4261016846,-0.2640838623,0.7061157227,-0.8349456787,-0.1120147705,-0.07832336426,0.5296210051,0.6143574119,0.1667615473,-0.4849461913,-0.1922639906,0.1808171868,-328.081665,-81.40362549,-91.29830933,-58.82434082,55.24890137,167.975235
66.78,,-0.397857666,-0.2532196045,0.6990966797,-0.8662261963,-0.1150817871,-0.08323669434,0.5361286998,0.6357295513,0.1879158467,-0.4513227046,-0.2072378695,0.1747465134,-329.1022949,-81.91384888,-92.44606018,-58.95759583,55.27928162,168.1557159
66.79,,-0.3864898682,-0.255065918,0.7320709229,-0.9015808105,-0.1161956787,-0.08578491211,0.4823163152,0.6482868791,0.245698452,-0.4076455235,-0.1694020778,0.1886577904,-329.0453186,-82.26504517,-94.66169739,-58.81227112,55.3392334,168.1637573
66.80,,-0.397644043,-0.2968902588,0.7627716064,-0.9415893555,-0.119140625,-0.09028625488,0.4367461503,0.6744354367,0.3045311272,-0.3635406494,-0.1020446122,0.2092847824,-328.5244751,-82.56477356,-95.93519592,-58.56607056,55.25352478,168.1491089
66.81,,-0.4481964111,-0.3685302734,0.7704162598,-0.9657287598,-0.1222686768,-0.09245300293,0.4372958541,0.6803905368,0.3453976214,-0.3097083271,-0.01264948212,0.2346250266,-328.5916138,-83.30088806,-97.61508179,-58.6570282,55.5037384,168.0531769
66.82,,-0.5157165527,-0.4255828857,0.7678222656,-0.9739532471,-0.1254272461,-0.0912322998,0.5096541643,0.6884223223,0.323468864,-0.2521978915,0.07242706418,0.2381241471,-329.1055603,-84.00440979,-99.07350159,-58.79199219,55.55282593,167.9032135
66.83,,-0.5631866455,-0.4355621338,0.7379150391,-0.9642944336,-0.1374359131,-0.09028625488,0.6179644465,0.6812582016,0.2931858003,-0.1923239082,0.1390260607,0.218059361,-328.6782837,-84.41281128,-99.74014282,-58.72819519,55.76509094,168.1100006
66.84,,-0.5635986328,-0.4001159668,0.7142944336,-0.9471282959,-0.1517181396,-0.08937072754,0.6793044806,0.6305510402,0.2910571396,-0.1464632004,0.1836031228,0.1855525523,-328.5642395,-84.83947754,-100.804184,-58.99163818,55.48249817,168.0207214
66.85,,-0.508682251,-0.3630828857,0.7254333496,-0.9306335449,-0.1633453369,-0.0944519043,0.6641204357,0.5125914216,0.2916968167,-0.1166717559,0.1819032282,0.1470544338,-328.9066162,-85.8596344,-101.5440674,-58.80377197,55.5229187,167.9589539
66.86,,-0.4570007324,-0.3729553223,0.7247314453,-0.918258667,-0.168762207,-0.1070709229,0.6385112405,0.4298238158,0.3089490533,-0.1019548625,0.1518433243,0.1048348024,-328.8063049,-86.79248047,-102.0474091,-58.92308044,55.37590027,167.7607117
66.87,,-0.4289550781,-0.4142608643,0.6875152588,-0.9093933105,-0.1725006104,-0.1146392822,0.6681538224,0.4812774062,0.3057836294,-0.1005021036,0.1034949645,0.0774769485,-328.8225098,-87.82427979,-102.481308,-58.73730469,55.30908203,167.8224182
66.88,,-0.4527740479,-0.4530944824,0.6488494873,-0.9147796631,-0.1725006104,-0.125213623,0.7528282404,0.65391922,0.2912185192,-0.1164983809,0.04458611086,0.06967388839,-328.5672607,-88.59959412,-102.3979034,-58.92579651,55.31481934,167.777771
66.89,,-0.5287322998,-0.4689788818,0.6780090332,-0.9320220947,-0.1751098633,-0.1444854736,0.8152231574,0.8259647489,0.2805903852,-0.1471918523,-0.01063027326,0.08108047396,-328.0558472,-89.30177307,-102.5643463,-58.8754425,55.14396667,167.7150574
66.90,,-0.5972900391,-0.451171875,0.811340332,-0.9496612549,-0.171585083,-0.160736084,0.7928129435,0.8749386668,0.2555380166,-0.1879371405,-0.04616376758,0.1281683594,-327.5753479,-89.8399353,-102.2715149,-58.78007507,55.10099792,167.7062988
66.91,,-0.5990447998,-0.4263153076,0.9771118164,-0.9772033691,-0.1620483398,-0.1732330322,0.707723856,0.8203310966,0.2372740656,-0.2211558223,-0.06882939488,0.1807127893,-327.4817505,-90.80804443,-102.1535492,-58.82997131,55.03135681,167.6778717
66.92,,-0.5567016602,-0.4025115967,1.071762085,-0.9821777344,-0.1519317627,-0.1767578125,0.6184120774,0.6768775582,0.2467581183,-0.2528144121,-0.0718832463,0.2215156108,-326.7985229,-92.04631042,-102.0073395,-59.26568604,54.81384277,167.5446167
66.93,,-0.5460205078,-0.3742828369,1.076843262,-0.97706604,-0.1473693848,-0.1775665283,0.5486037135,0.5378386974,0.3255996704,-0.2782247066,-0.04649719596,0.2491120845,-327.4284363,-92.5663147,-101.1432343,-58.81335449,54.70231628,167.5283356
66.94,,-0.4930725098,-0.3525848389,1.093276978,-0.9636077881,-0.1445159912,-0.1748657227,0.5077473521,0.4148494005,0.4547941387,-0.2961083651,0.0114409402,0.2458340079,-326.758667,-93.34017944,-100.7114258,-58.66862488,54.65544128,167.5275421
66.95,,-0.4028625488,-0.3847198486,1.132629395,-0.9430236816,-0.1483001709,-0.1694793701,0.4983378947,0.2373973727,0.5754973888,-0.3164549172,0.08435296267,0.2243183255,-326.4842224,-94.13293457,-100.2073975,-58.8560791,54.48590088,167.6446533
66.96,,-0.427947998,-0.4868774414,1.113952637,-0.9223022461,-0.1574249268,-0.1636352539,0.5308660269,-0.04733422771,0.6301654577,-0.3364517987,0.1662483662,0.1611385494,-326.1571655,-94.65310669,-99.74688721,-58.94584656,54.4307251,167.7006836
66.97,,-0.5582580566,-0.5717010498,1.049591064,-0.8869934082,-0.1743011475,-0.1538391113,0.5439037681,-0.3669103682,0.6084209681,-0.3624277115,0.2648561597,0.07031730562,-326.2050476,-95.42059326,-98.71537781,-58.75279236,54.29779053,167.3702698
66.98,,-0.6488342285,-0.5647277832,0.9776916504,-0.8558654785,-0.1871337891,-0.141494751,0.5166084766,-0.6111131907,0.5808029175,-0.3847537935,0.3496544063,-0.0485638082,-325.4202271,-96.23377991,-97.98010254,-58.74891663,54.015625,167.4461975
66.99,,-0.6511535645,-0.4778900146,0.8983154297,-0.8341522217,-0.201751709,-0.1239318848,0.4881449044,-0.7711321115,0.5781394839,-0.4071262181,0.3962432146,-0.1779180616,-325.1390991,-97.37091064,-96.86685181,-58.75202942,54.21044922,167.8335571
67.00,,-0.5977478027,-0.376739502,0.7904510498,-0.8143005371,-0.2177124023,-0.0984954834,0.4823186994,-0.8293815851,0.5902981758,-0.4249057472,0.3835545778,-0.3245093822,-324.6011658,-98.11100769,-95.40582275,-58.83760071,54.25427246,167.9104614
67.01,,-0.5080871582,-0.3041534424,0.6584472656,-0.8031921387,-0.2269439697,-0.07415771484,0.4714767039,-0.7709153295,0.5734502077,-0.4497959316,0.3374752402,-0.4614597559,-324.7015381,-98.31982422,-94.43286133,-59.05194092,54.39118958,168.007843
